Location,Year,Date,CTT,CTP,COD,CER,WCER
Kolkata,2018,18-08-2018,279.859994,393.200006,2.56999994,37.5399992,22.2999995
Kolkata,2018,19-08-2018,196.899996,273.600004,48.6699989,24.5899995,-9999
Kolkata,2018,20-08-2018,219.839995,175.400003,6.06999986,33.1199993,22.1599995
Kolkata,2018,21-08-2018,210.229995,353.900005,6.93999984,30.1699993,20.5399995
Kolkata,2018,22-08-2018,252.119994,404.700006,4.4899999,22.5599995,15.5299997
Kolkata,2018,23-08-2018,-9999,201.000003,-9999,-9999,-9999
Kolkata,2018,24-08-2018,215.349995,217.500003,3.96999991,26.8899994,22.1999995
Kolkata,2018,25-08-2018,222.549995,171.200003,9.1399998,35.9299992,21.5999995
Kolkata,2018,26-08-2018,261.669994,427.400006,3.47999992,17.4199996,17.7799996
Kolkata,2018,27-08-2018,225.149995,453.300007,6.08999986,32.8099993,22.6699995
Kolkata,2018,28-08-2018,292.439993,889.600013,-9999,-9999,16.6199996
Kolkata,2018,29-08-2018,278.149994,611.400009,6.37999986,37.7399992,19.1999996
Kolkata,2018,30-08-2018,217.499995,671.90001,4.6099999,37.8899992,22.2099995
Kolkata,2018,31-08-2018,218.979995,259.000004,43.919999,30.0699993,18.0399996
Kolkata,2018,01-09-2018,238.619995,399.700006,2.54999994,37.8199992,21.0999995
Kolkata,2018,02-09-2018,236.529995,269.500004,40.5499991,34.2999992,18.2799996
Kolkata,2018,03-09-2018,234.129995,315.200005,3.66999992,41.3999991,22.2199995
Kolkata,2018,04-09-2018,247.739994,348.900005,6.17999986,31.0699993,16.0999996
Kolkata,2018,05-09-2018,257.529994,702.00001,4.6299999,32.6499993,17.8099996
Kolkata,2018,06-09-2018,235.139995,520.100008,14.4399997,40.4499991,19.9899996
Kolkata,2018,07-09-2018,249.909994,571.200009,18.5499996,32.6599993,16.6999996
Kolkata,2018,08-09-2018,-9999,344.400005,-9999,-9999,-9999
Kolkata,2018,09-09-2018,261.299994,524.900008,2.18999995,14.3899997,13.9999997
Kolkata,2018,10-09-2018,216.239995,389.700006,1.59999996,28.1699994,23.3799995
Kolkata,2018,11-09-2018,221.649995,211.300003,6.79999985,23.2599995,14.5899997
Kolkata,2018,12-09-2018,220.779995,182.900003,2.17999995,29.3699993,15.8399996
Kolkata,2018,13-09-2018,206.569995,160.900002,3.04999993,31.9599993,29.5399993
Kolkata,2018,14-09-2018,234.489995,282.700004,1.72999996,32.4799993,15.8699996
Kolkata,2018,15-09-2018,215.739995,163.100002,1.90999996,37.6099992,28.9999994
Kolkata,2018,16-09-2018,243.329995,355.700005,2.24999995,24.9699994,15.1099997
Kolkata,2018,17-09-2018,299.999993,940.400014,-9999,-9999,23.3299995
Kolkata,2018,18-09-2018,266.569994,602.400009,1.57999996,40.8099991,22.6299995
Kolkata,2018,19-09-2018,236.709995,342.600005,1.30999997,33.8499992,21.6899995
Kolkata,2018,20-09-2018,211.329995,146.000002,32.0099993,31.1799993,22.3999995
Kolkata,2018,21-09-2018,218.709995,242.200004,17.4299996,39.3999991,18.3199996
Kolkata,2018,22-09-2018,248.379994,615.900009,10.6299998,47.9299989,20.0099996
Kolkata,2018,23-09-2018,294.809993,769.400011,5.36999988,8.25999982,13.3499997
Kolkata,2018,24-09-2018,-9999,792.900012,-9999,-9999,-9999
Kolkata,2018,25-09-2018,241.049995,354.600005,1.97999996,33.1199993,19.9399996
Kolkata,2018,26-09-2018,224.009995,299.400004,2.56999994,42.0399991,24.6499994
Kolkata,2018,27-09-2018,297.239993,894.100013,11.7299997,30.0499993,17.7099996
Kolkata,2018,28-09-2018,301.849993,967.600014,-9999,-9999,22.8899995
Kolkata,2018,29-09-2018,301.549993,909.700014,-9999,-9999,18.6799996
Kolkata,2018,30-09-2018,303.619993,978.800015,-9999,-9999,-9999
Kolkata,2019,01-06-2019,216.049995,195.300003,1.82999996,15.8699996,14.5899997
Kolkata,2019,02-06-2019,288.379994,318.700005,-9999,-9999,11.4799997
Kolkata,2019,03-06-2019,285.519994,702.30001,1.36999997,41.7099991,11.6799997
Kolkata,2019,04-06-2019,280.139994,462.300007,11.8499997,41.8599991,15.9899996
Kolkata,2019,05-06-2019,210.149995,130.000002,95.8099979,26.4699994,13.5299997
Kolkata,2019,06-06-2019,210.899995,165.800002,8.03999982,26.7899994,14.0999997
Kolkata,2019,07-06-2019,-9999,400.800006,-9999,-9999,-9999
Kolkata,2019,08-06-2019,286.779994,685.90001,-9999,-9999,14.5999997
Kolkata,2019,09-06-2019,207.979995,218.900003,3.65999992,27.7399994,18.3199996
Kolkata,2019,10-06-2019,301.399993,866.900013,-9999,-9999,10.0399998
Kolkata,2019,11-06-2019,299.759993,745.100011,0.929999979,35.8399992,16.6499996
Kolkata,2019,12-06-2019,304.269993,613.100009,-9999,-9999,15.1699997
Kolkata,2019,13-06-2019,213.639995,209.500003,1.43999997,35.7499992,-9999
Kolkata,2019,14-06-2019,288.109994,292.400004,1.21999997,37.0599992,14.8299997
Kolkata,2019,15-06-2019,206.339995,138.200002,23.4299995,25.1199994,16.4099996
Kolkata,2019,16-06-2019,279.289994,680.30001,-9999,-9999,-9999
Kolkata,2019,17-06-2019,271.599994,520.200008,-9999,-9999,9.84999978
Kolkata,2019,18-06-2019,208.879995,300.400004,3.61999992,30.3799993,20.2699995
Kolkata,2019,19-06-2019,305.439993,670.70001,-9999,-9999,13.5599997
Kolkata,2019,20-06-2019,277.289994,464.100007,7.88999982,34.4399992,18.7699996
Kolkata,2019,21-06-2019,202.349995,315.200005,37.1699992,30.7499993,19.8799996
Kolkata,2019,22-06-2019,290.059994,866.800013,7.38999983,32.3799993,12.6799997
Kolkata,2019,23-06-2019,-9999,282.300004,-9999,-9999,-9999
Kolkata,2019,24-06-2019,217.099995,252.800004,2.45999995,15.3599997,15.7799996
Kolkata,2019,25-06-2019,235.489995,235.000004,1.42999997,32.0099993,16.0799996
Kolkata,2019,26-06-2019,220.699995,181.400003,1.39999997,31.2399993,11.7599997
Kolkata,2019,27-06-2019,231.359995,227.100003,3.07999993,30.0499993,19.0499996
Kolkata,2019,28-06-2019,200.989996,148.200002,83.3399981,26.2599994,12.7999997
Kolkata,2019,29-06-2019,252.429994,364.900005,2.51999994,23.6599995,16.1699996
Kolkata,2019,30-06-2019,250.499994,333.600005,2.51999994,15.6399997,19.0899996
Kolkata,2019,01-07-2019,275.599994,622.300009,27.3499994,31.0899993,17.6699996
Kolkata,2019,02-07-2019,226.719995,782.600012,20.6899995,34.4399992,22.9799995
Kolkata,2019,03-07-2019,279.949994,635.300009,25.9799994,48.3499989,15.6999996
Kolkata,2019,04-07-2019,251.309994,260.000004,5.02999989,32.7699993,19.1399996
Kolkata,2019,05-07-2019,207.679995,171.500003,7.56999983,20.3199995,18.8799996
Kolkata,2019,06-07-2019,216.709995,154.700002,17.5099996,35.0799992,21.5999995
Kolkata,2019,07-07-2019,199.299996,142.100002,18.2299996,33.5699992,16.1699996
Kolkata,2019,08-07-2019,217.889995,180.300003,3.31999993,22.9399995,14.5199997
Kolkata,2019,09-07-2019,-9999,131.400002,-9999,-9999,-9999
Kolkata,2019,10-07-2019,212.359995,153.500002,6.69999985,19.8499996,17.6999996
Kolkata,2019,11-07-2019,208.129995,177.800003,13.1999997,30.6999993,11.9499997
Kolkata,2019,12-07-2019,208.559995,143.100002,11.2099997,18.7699996,17.0999996
Kolkata,2019,13-07-2019,229.259995,181.900003,4.08999991,16.5999996,12.3899997
Kolkata,2019,14-07-2019,210.159995,180.500003,2.10999995,33.2899993,28.4699994
Kolkata,2019,15-07-2019,212.209995,172.500003,1.85999996,27.5199994,12.6299997
Kolkata,2019,16-07-2019,293.069993,343.800005,-9999,-9999,20.7599995
Kolkata,2019,17-07-2019,279.739994,705.900011,2.87999994,27.1499994,12.3699997
Kolkata,2019,18-07-2019,220.339995,253.500004,3.19999993,35.9999992,25.6899994
Kolkata,2019,19-07-2019,299.419993,928.700014,-9999,-9999,11.6999997
Kolkata,2019,20-07-2019,294.359993,671.70001,-9999,-9999,16.1599996
Kolkata,2019,21-07-2019,285.109994,639.70001,2.71999994,19.3099996,14.0899997
Kolkata,2019,22-07-2019,271.569994,516.400008,1.67999996,31.0499993,18.3399996
Kolkata,2019,23-07-2019,228.709995,166.800002,3.10999993,14.8999997,11.9299997
Kolkata,2019,24-07-2019,225.879995,219.000003,2.84999994,22.9999995,13.2399997
Kolkata,2019,25-07-2019,-9999,140.600002,-9999,-9999,-9999
Kolkata,2019,26-07-2019,201.479995,125.500002,20.9599995,33.7499992,-9999
Kolkata,2019,27-07-2019,211.419995,208.800003,3.56999992,27.6999994,21.1899995
Kolkata,2019,28-07-2019,292.969993,791.000012,18.8299996,37.9499992,14.3299997
Kolkata,2019,29-07-2019,211.399995,328.400005,4.94999989,30.5599993,24.5099995
Kolkata,2019,30-07-2019,238.009995,376.500006,13.8699997,38.9299991,18.8299996
Kolkata,2019,31-07-2019,240.609995,420.500006,13.7999997,31.2499993,17.1999996
Kolkata,2019,01-08-2019,222.679995,724.700011,2.81999994,32.7299993,25.7099994
Kolkata,2019,02-08-2019,292.539993,808.600012,-9999,-9999,12.3899997
Kolkata,2019,03-08-2019,211.129995,672.60001,3.19999993,32.2399993,21.0299995
Kolkata,2019,04-08-2019,240.579995,338.300005,8.28999981,18.4099996,13.0999997
Kolkata,2019,05-08-2019,217.619995,195.400003,1.60999996,28.3999994,21.1599995
Kolkata,2019,06-08-2019,198.239996,136.800002,16.7999996,26.4999994,-9999
Kolkata,2019,07-08-2019,227.869995,187.900003,12.1799997,26.4499994,22.0599995
Kolkata,2019,08-08-2019,211.899995,591.100009,77.6699983,32.0499993,27.3299994
Kolkata,2019,09-08-2019,224.239995,336.400005,4.81999989,29.0099994,19.8099996
Kolkata,2019,10-08-2019,-9999,164.600002,-9999,-9999,-9999
Kolkata,2019,11-08-2019,285.849994,689.80001,2.33999995,31.4499993,15.3899997
Kolkata,2019,12-08-2019,203.829995,138.500002,30.1599993,29.9999993,-9999
Kolkata,2019,13-08-2019,227.639995,201.100003,11.9799997,34.0799992,21.0199995
Kolkata,2019,14-08-2019,215.429995,186.500003,12.1199997,36.4199992,-9999
Kolkata,2019,15-08-2019,207.979995,177.100003,62.8599986,29.3899993,21.3399995
Kolkata,2019,16-08-2019,242.189995,272.500004,25.3499994,15.5699997,17.1799996
Kolkata,2019,17-08-2019,202.909995,300.700004,59.3399987,36.1999992,-9999
Kolkata,2019,18-08-2019,240.639995,358.500005,11.7399997,33.4299993,20.1099996
Kolkata,2019,19-08-2019,291.879993,746.400011,-9999,-9999,18.8099996
Kolkata,2019,20-08-2019,276.559994,699.10001,2.48999994,20.2799995,15.8299996
Kolkata,2019,21-08-2019,241.039995,294.800004,1.43999997,36.3299992,23.7799995
Kolkata,2019,22-08-2019,255.669994,383.200006,2.67999994,27.3299994,17.6599996
Kolkata,2019,23-08-2019,221.129995,212.900003,3.81999991,32.7399993,23.3999995
Kolkata,2019,24-08-2019,204.589995,265.200004,24.2999995,34.7499992,19.3299996
Kolkata,2019,25-08-2019,222.679995,219.500003,15.5399997,39.5899991,22.6799995
Kolkata,2019,26-08-2019,-9999,955.700014,-9999,-9999,-9999
Kolkata,2019,27-08-2019,281.919994,722.300011,4.4799999,19.2499996,15.4799997
Kolkata,2019,28-08-2019,253.649994,568.000008,1.53999997,36.1099992,18.3799996
Kolkata,2019,29-08-2019,294.109993,860.100013,-9999,-9999,12.9999997
Kolkata,2019,30-08-2019,293.919993,531.200008,1.63999996,30.0899993,17.5799996
Kolkata,2019,31-08-2019,206.269995,160.300002,3.51999992,29.2199993,-9999
Kolkata,2019,01-09-2019,222.519995,171.400003,5.75999987,34.5199992,21.5599995
Kolkata,2019,02-09-2019,279.679994,249.800004,5.42999988,18.9699996,19.1899996
Kolkata,2019,03-09-2019,207.049995,138.100002,6.64999985,22.3699995,22.6399995
Kolkata,2019,04-09-2019,221.769995,201.700003,3.01999993,36.0099992,21.2899995
Kolkata,2019,05-09-2019,227.839995,275.000004,4.6399999,22.6499995,18.7499996
Kolkata,2019,06-09-2019,291.479993,727.400011,-9999,-9999,19.4699996
Kolkata,2019,07-09-2019,219.399995,321.300005,10.2299998,41.0599991,-9999
Kolkata,2019,08-09-2019,220.719995,432.500006,11.6899997,32.4699993,21.4999995
Kolkata,2019,09-09-2019,217.129995,342.600005,4.19999991,35.1099992,21.4899995
Kolkata,2019,10-09-2019,233.179995,316.600005,8.65999981,30.5699993,16.4999996
Kolkata,2019,11-09-2019,-9999,312.100005,-9999,-9999,-9999
Kolkata,2019,12-09-2019,206.959995,151.900002,70.3799984,29.9299993,16.8999996
Kolkata,2019,13-09-2019,228.619995,259.000004,10.8499998,36.3599992,22.4599995
Kolkata,2019,14-09-2019,276.739994,749.800011,4.5599999,24.9899994,16.1499996
Kolkata,2019,15-09-2019,294.589993,699.70001,-9999,-9999,20.5399995
Kolkata,2019,16-09-2019,255.369994,511.000008,2.01999995,24.9599994,16.2099996
Kolkata,2019,17-09-2019,292.679993,796.500012,-9999,-9999,18.2499996
Kolkata,2019,18-09-2019,280.269994,416.000006,0.87999998,35.8599992,19.4999996
Kolkata,2019,19-09-2019,297.629993,920.100014,26.4499994,35.1999992,14.5099997
Kolkata,2019,20-09-2019,295.399993,433.400006,-9999,-9999,20.0599996
Kolkata,2019,21-09-2019,283.579994,780.400012,11.1099998,31.1299993,14.4899997
Kolkata,2019,22-09-2019,289.019994,399.900006,-9999,-9999,13.4199997
Kolkata,2019,23-09-2019,257.949994,405.200006,11.0699998,32.7699993,13.9099997
Kolkata,2019,24-09-2019,232.139995,228.400003,11.4199997,37.9899992,19.7599996
Kolkata,2019,25-09-2019,203.339995,202.200003,40.4399991,33.6499992,-9999
Kolkata,2019,26-09-2019,230.399995,258.100004,3.25999993,17.9999996,17.8999996
Kolkata,2019,27-09-2019,-9999,325.900005,-9999,-9999,-9999
Kolkata,2019,28-09-2019,222.759995,209.200003,13.0399997,36.5899992,-9999
Kolkata,2019,29-09-2019,223.929995,615.400009,13.3899997,41.1499991,17.6899996
Kolkata,2019,30-09-2019,236.679995,300.100004,3.67999992,30.7799993,16.5199996
Kolkata,2020,01-06-2020,252.339994,389.600006,2.32999995,22.4899995,15.6899996
Kolkata,2020,02-06-2020,299.669993,290.400004,-9999,-9999,17.2799996
Kolkata,2020,03-06-2020,300.609993,920.800014,-9999,-9999,12.5699997
Kolkata,2020,04-06-2020,296.049993,356.900005,1.76999996,27.9299994,16.7299996
Kolkata,2020,05-06-2020,295.499993,569.800008,1.73999996,26.5999994,16.8299996
Kolkata,2020,06-06-2020,255.729994,336.900005,1.75999996,28.8199994,18.8499996
Kolkata,2020,07-06-2020,289.149994,381.300006,-9999,-9999,12.9699997
Kolkata,2020,08-06-2020,288.739994,658.90001,2.50999994,35.0199992,13.1699997
Kolkata,2020,09-06-2020,-9999,454.500007,-9999,-9999,-9999
Kolkata,2020,10-06-2020,233.999995,289.100004,3.85999991,21.7299995,17.6399996
Kolkata,2020,11-06-2020,204.949995,176.500003,15.4299997,34.7099992,-9999
Kolkata,2020,12-06-2020,195.909996,119.700002,60.7199986,26.8399994,16.7699996
Kolkata,2020,13-06-2020,210.359995,253.100004,20.5099995,34.6999992,20.0999996
Kolkata,2020,14-06-2020,215.309995,175.900003,19.6799996,37.9899992,23.5099995
Kolkata,2020,15-06-2020,244.669995,321.500005,37.2899992,33.8499992,15.8899996
Kolkata,2020,16-06-2020,229.209995,206.200003,3.54999992,31.3399993,25.3399994
Kolkata,2020,17-06-2020,211.579995,148.100002,22.6299995,33.9599992,-9999
Kolkata,2020,18-06-2020,197.899996,265.000004,15.6099997,30.0799993,-9999
Kolkata,2020,19-06-2020,213.489995,174.900003,69.9299984,30.9999993,15.9599996
Kolkata,2020,20-06-2020,258.269994,734.600011,9.50999979,36.7899992,22.0399995
Kolkata,2020,21-06-2020,245.499995,562.200008,15.9599996,37.1999992,17.5099996
Kolkata,2020,22-06-2020,290.809993,829.500012,3.28999993,19.8299996,18.2299996
Kolkata,2020,23-06-2020,229.169995,610.200009,4.70999989,35.5899992,17.3699996
Kolkata,2020,24-06-2020,301.509993,863.900013,-9999,-9999,13.8799997
Kolkata,2020,25-06-2020,-9999,141.200002,-9999,-9999,-9999
Kolkata,2020,26-06-2020,236.729995,251.900004,2.68999994,23.0099995,12.2799997
Kolkata,2020,27-06-2020,234.389995,184.500003,4.4399999,22.9399995,13.6699997
Kolkata,2020,28-06-2020,234.139995,259.900004,3.06999993,24.2099995,15.8299996
Kolkata,2020,29-06-2020,233.149995,663.50001,26.1099994,30.0399993,16.5799996
Kolkata,2020,30-06-2020,248.949994,302.800005,18.9999996,36.1399992,16.5199996
Kolkata,2020,01-07-2020,296.709993,669.50001,1.13999997,38.0099992,14.3699997
Kolkata,2020,02-07-2020,251.509994,328.100005,1.21999997,31.0499993,25.1799994
Kolkata,2020,03-07-2020,201.239996,128.500002,3.85999991,23.8999995,19.7299996
Kolkata,2020,04-07-2020,224.089995,175.600003,4.6699999,40.6699991,22.9099995
Kolkata,2020,05-07-2020,212.689995,193.900003,26.6999994,32.8599993,16.2299996
Kolkata,2020,06-07-2020,218.129995,369.200006,9.0799998,38.9199991,20.0299996
Kolkata,2020,07-07-2020,222.749995,405.700006,13.7199997,31.5999993,20.4799995
Kolkata,2020,08-07-2020,215.599995,151.100002,8.10999982,29.5399993,20.3399995
Kolkata,2020,09-07-2020,230.659995,293.600004,3.76999992,28.1699994,20.9999995
Kolkata,2020,10-07-2020,223.599995,204.500003,2.99999993,32.3899993,15.3599997
Kolkata,2020,11-07-2020,217.089995,140.100002,5.06999989,16.6899996,-9999
Kolkata,2020,12-07-2020,233.549995,216.600003,5.85999987,19.9099996,11.7599997
Kolkata,2020,13-07-2020,205.229995,336.200005,10.2099998,31.7099993,21.3999995
Kolkata,2020,14-07-2020,275.869994,618.100009,2.28999995,15.1099997,17.5199996
Kolkata,2020,15-07-2020,252.779994,546.900008,3.10999993,33.0199993,22.3099995
Kolkata,2020,16-07-2020,290.139994,690.10001,8.7999998,45.499999,19.2999996
Kolkata,2020,17-07-2020,277.769994,617.300009,2.66999994,22.7199995,17.3299996
Kolkata,2020,18-07-2020,279.779994,247.800004,3.42999992,17.9299996,18.4099996
Kolkata,2020,19-07-2020,209.809995,144.500002,3.20999993,25.0699994,19.8199996
Kolkata,2020,20-07-2020,213.619995,159.300002,2.83999994,24.0599995,16.7499996
Kolkata,2020,21-07-2020,210.099995,149.400002,51.4999988,27.4399994,21.9699995
Kolkata,2020,22-07-2020,225.609995,242.300004,17.0999996,31.8599993,15.5599997
Kolkata,2020,23-07-2020,225.419995,193.700003,12.7999997,22.7299995,15.0199997
Kolkata,2020,24-07-2020,215.419995,451.800007,15.0099997,34.6999992,-9999
Kolkata,2020,25-07-2020,285.849994,364.700005,1.47999997,25.8999994,21.0499995
Kolkata,2020,26-07-2020,249.209994,416.100006,1.92999996,24.4199995,15.6299997
Kolkata,2020,27-07-2020,203.269995,192.800003,4.5399999,17.8599996,-9999
Kolkata,2020,28-07-2020,224.299995,267.200004,2.79999994,24.9799994,22.0799995
Kolkata,2020,29-07-2020,232.919995,236.400004,5.52999988,43.069999,21.8499995
Kolkata,2020,30-07-2020,209.699995,148.100002,2.17999995,21.9299995,21.7099995
Kolkata,2020,31-07-2020,255.639994,349.400005,1.96999996,34.8499992,19.7499996
Kolkata,2020,01-08-2020,241.789995,273.900004,2.13999995,26.7899994,19.9499996
Kolkata,2020,02-08-2020,217.289995,226.200003,3.23999993,26.2399994,14.1499997
Kolkata,2020,03-08-2020,232.199995,175.100003,3.01999993,35.6699992,20.1899995
Kolkata,2020,04-08-2020,197.939996,123.800002,52.4499988,28.1399994,-9999
Kolkata,2020,05-08-2020,213.509995,232.400003,13.9599997,39.4199991,21.3299995
Kolkata,2020,06-08-2020,224.279995,211.500003,36.1399992,32.0899993,21.6599995
Kolkata,2020,07-08-2020,217.489995,240.800004,8.01999982,34.7399992,20.0499996
Kolkata,2020,08-08-2020,208.289995,321.100005,5.04999989,28.6699994,21.2999995
Kolkata,2020,09-08-2020,287.609994,676.10001,1.62999996,36.7299992,17.6499996
Kolkata,2020,10-08-2020,259.399994,502.900007,3.19999993,27.6899994,22.6699995
Kolkata,2020,11-08-2020,227.649995,231.400003,6.87999985,25.6299994,19.1299996
Kolkata,2020,12-08-2020,-9999,568.300008,-9999,-9999,-9999
Kolkata,2020,13-08-2020,295.249993,862.100013,1.11999997,35.9999992,14.7599997
Kolkata,2020,14-08-2020,212.499995,144.300002,2.83999994,33.1999993,24.0499995
Kolkata,2020,15-08-2020,250.869994,458.800007,22.3799995,23.8499995,18.1299996
Kolkata,2020,16-08-2020,266.729994,461.800007,6.43999986,36.0699992,19.0399996
Kolkata,2020,17-08-2020,225.829995,337.900005,50.3799989,33.5499993,17.9399996
Kolkata,2020,18-08-2020,218.729995,263.800004,11.4299997,39.6299991,-9999
Kolkata,2020,19-08-2020,244.369995,485.500007,-9999,-9999,21.1499995
Kolkata,2020,20-08-2020,210.909995,160.400002,47.0199989,34.6999992,27.1399994
Kolkata,2020,21-08-2020,204.239995,178.600003,39.3199991,31.8899993,-9999
Kolkata,2020,22-08-2020,214.579995,170.600003,6.80999985,24.1099995,17.8199996
Kolkata,2020,23-08-2020,221.019995,181.400003,6.89999985,21.3999995,13.2599997
Kolkata,2020,24-08-2020,218.819995,175.800003,5.34999988,23.8899995,17.9899996
Kolkata,2020,25-08-2020,234.699995,347.500005,2.00999996,23.8699995,19.3999996
Kolkata,2020,26-08-2020,235.429995,252.100004,27.9199994,37.7899992,18.8599996
Kolkata,2020,27-08-2020,218.179995,334.400005,32.8199993,34.2899992,22.6399995
Kolkata,2020,28-08-2020,-9999,237.200004,-9999,-9999,-9999
Kolkata,2020,29-08-2020,296.349993,864.000013,1.05999998,15.6799996,11.3199997
Kolkata,2020,30-08-2020,224.159995,198.100003,1.46999997,28.6999994,18.5599996
Kolkata,2020,31-08-2020,219.589995,202.400003,2.45999995,24.1299995,18.2799996
Kolkata,2020,01-09-2020,202.449995,146.200002,66.4599985,28.6899994,-9999
